timestamp,step,epoch,eval_loss,wer,cer,eval_samples_per_second,eval_steps_per_second,eval_runtime
2026-01-22T17:41:32.318113,4,1.0,1.6553325653076172,1.3072463768115943,0.6805374945817079,13.288,1.715,2.333
2026-01-22T17:41:41.699466,8,2.0,1.628279685974121,1.2869565217391303,0.6779367143476376,13.518,1.744,2.2933
2026-01-22T17:41:51.241613,12,3.0,1.5046207904815674,1.0260869565217392,0.3909839618552232,13.339,1.721,2.3241
2026-01-22T17:42:01.416109,16,4.0,1.3977978229522705,0.8347826086956521,0.329432162982228,13.11,1.692,2.3646
2026-01-22T17:42:10.948368,20,5.0,1.241276741027832,0.6086956521739131,0.1222366710013004,17.811,2.298,1.7405
2026-01-22T17:42:19.804683,24,6.0,1.1129719018936157,0.5072463768115942,0.10273081924577374,17.55,2.265,1.7663
2026-01-22T17:42:28.617892,28,7.0,0.9907765984535217,0.4318840579710145,0.08885999133073255,17.764,2.292,1.7451
2026-01-22T17:42:37.763787,32,8.0,0.867729127407074,0.3826086956521739,0.07455570004334634,17.543,2.264,1.7671
2026-01-22T17:42:46.502030,36,9.0,0.7548515796661377,0.3391304347826087,0.07022106631989597,18.151,2.342,1.7079
2026-01-22T17:42:55.647752,40,10.0,0.6568568348884583,0.28695652173913044,0.06241872561768531,18.141,2.341,1.7088
2026-01-22T17:43:04.845255,44,11.0,0.5808551907539368,0.26666666666666666,0.056783701777199824,18.073,2.332,1.7153
2026-01-22T17:43:13.715669,48,12.0,0.5267924666404724,0.25507246376811593,0.05808409189423494,18.161,2.343,1.707
2026-01-22T17:43:22.629773,52,13.0,0.49028581380844116,0.23478260869565218,0.05028175119202427,18.181,2.346,1.7051
2026-01-22T17:43:32.114731,56,14.0,0.46300286054611206,0.2318840579710145,0.05028175119202427,17.902,2.31,1.7316
2026-01-22T17:43:41.596525,60,15.0,0.4460029602050781,0.2318840579710145,0.04854789770264413,17.566,2.267,1.7647
2026-01-22T17:43:51.667833,64,16.0,0.43054458498954773,0.22028985507246376,0.04768097095795405,18.024,2.326,1.72
2026-01-22T17:44:01.746511,68,17.0,0.42211195826530457,0.2,0.044213263979193757,18.102,2.336,1.7125
2026-01-22T17:44:11.030849,72,18.0,0.4135705828666687,0.2,0.044213263979193757,18.356,2.369,1.6888
2026-01-22T17:44:20.326688,76,19.0,0.40889889001846313,0.2,0.045080190723883834,18.283,2.359,1.6955
2026-01-22T17:44:29.238216,80,20.0,0.405151903629303,0.19710144927536233,0.045080190723883834,18.156,2.343,1.7074
2026-01-22T17:44:38.296833,84,21.0,0.4029894769191742,0.18840579710144928,0.044213263979193757,18.175,2.345,1.7056
2026-01-22T17:44:47.223319,88,22.0,0.40224340558052063,0.19130434782608696,0.044646727351538795,17.484,2.256,1.7731
2026-01-22T17:44:57.027326,92,23.0,0.40103214979171753,0.21159420289855072,0.04681404421326398,17.683,2.282,1.7531
2026-01-22T17:45:05.942930,96,24.0,0.3998323678970337,0.2028985507246377,0.047247507585609014,18.124,2.339,1.7105
2026-01-22T17:45:15.267367,100,25.0,0.399694561958313,0.2028985507246377,0.04681404421326398,18.098,2.335,1.7129
2026-01-22T17:45:24.133404,104,26.0,0.40049445629119873,0.19420289855072465,0.04811443433029909,18.127,2.339,1.7102
2026-01-22T17:45:31.663492,104,26.0,0.4029894769191742,0.18840579710144928,0.044213263979193757,17.747,2.29,1.7468
