timestamp,step,epoch,loss,learning_rate,grad_norm,samples_per_second,steps_per_second
2026-01-22T17:03:39.656335,1,0.25,2.7163,0.0,23.541637420654297,,
2026-01-22T17:03:39.882158,2,0.5,2.9206,2.5000000000000004e-07,21.215517044067383,,
2026-01-22T17:03:40.121905,3,0.75,2.5432,5.000000000000001e-07,20.412067413330078,,
2026-01-22T17:03:40.370392,4,1.0,2.5521,7.5e-07,19.145185470581055,,
2026-01-22T17:03:50.049673,5,1.25,2.4353,1.0000000000000002e-06,17.985248565673828,,
2026-01-22T17:03:50.274595,6,1.5,2.6454,1.25e-06,20.745704650878906,,
2026-01-22T17:03:50.509336,7,1.75,2.7829,1.5e-06,19.83528709411621,,
2026-01-22T17:03:50.751534,8,2.0,2.4786,1.75e-06,20.62302589416504,,
2026-01-22T17:03:59.835785,9,2.25,2.3469,2.0000000000000003e-06,19.81612777709961,,
2026-01-22T17:04:00.071392,10,2.5,2.3843,2.25e-06,18.334938049316406,,
2026-01-22T17:04:00.310904,11,2.75,2.4567,2.5e-06,17.739341735839844,,
2026-01-22T17:04:00.554538,12,3.0,2.8629,2.7500000000000004e-06,19.502416610717773,,
2026-01-22T17:04:09.760253,13,3.25,2.4809,3e-06,17.81491470336914,,
2026-01-22T17:04:09.993000,14,3.5,2.3115,3.2500000000000002e-06,15.423888206481934,,
2026-01-22T17:04:10.225846,15,3.75,2.0596,3.5e-06,15.975800514221191,,
2026-01-22T17:04:10.474561,16,4.0,2.5484,3.7500000000000005e-06,16.33761215209961,,
2026-01-22T17:04:19.670200,17,4.25,2.1556,4.000000000000001e-06,13.805814743041992,,
2026-01-22T17:04:19.902246,18,4.5,1.8521,4.25e-06,13.292698860168457,,
2026-01-22T17:04:20.130793,19,4.75,2.3312,4.5e-06,14.327857971191406,,
2026-01-22T17:04:20.369604,20,5.0,2.3939,4.75e-06,15.940049171447754,,
2026-01-22T17:04:29.490352,21,5.25,1.8526,5e-06,12.990731239318848,,
2026-01-22T17:04:29.727211,22,5.5,1.8934,5.2500000000000006e-06,12.71617603302002,,
2026-01-22T17:04:29.966118,23,5.75,2.1404,5.500000000000001e-06,11.544705390930176,,
2026-01-22T17:04:30.210942,24,6.0,1.8885,5.75e-06,12.866528511047363,,
2026-01-22T17:04:39.493304,25,6.25,1.6148,6e-06,11.203536033630371,,
2026-01-22T17:04:39.730821,26,6.5,1.5936,6.25e-06,10.873369216918945,,
2026-01-22T17:04:39.960133,27,6.75,2.1365,6.5000000000000004e-06,11.846378326416016,,
2026-01-22T17:04:40.208891,28,7.0,1.8018,6.750000000000001e-06,11.11121654510498,,
2026-01-22T17:04:49.292269,29,7.25,1.6709,7e-06,10.325104713439941,,
2026-01-22T17:04:49.529033,30,7.5,1.3605,7.25e-06,9.357726097106934,,
2026-01-22T17:04:49.761962,31,7.75,1.6801,7.500000000000001e-06,10.13720989227295,,
2026-01-22T17:04:50.002257,32,8.0,1.5762,7.75e-06,9.347895622253418,,
2026-01-22T17:04:59.224838,33,8.25,1.5082,8.000000000000001e-06,8.593968391418457,,
2026-01-22T17:04:59.449062,34,8.5,1.6551,8.25e-06,9.388529777526855,,
2026-01-22T17:04:59.682065,35,8.75,1.1882,8.5e-06,8.52523136138916,,
2026-01-22T17:04:59.925883,36,9.0,1.1828,8.750000000000001e-06,8.060720443725586,,
2026-01-22T17:05:14.525744,37,9.25,1.2335,9e-06,7.667646884918213,,
2026-01-22T17:05:14.763761,38,9.5,1.2679,9.250000000000001e-06,7.38675594329834,,
2026-01-22T17:05:14.998566,39,9.75,0.9871,9.5e-06,6.924936294555664,,
2026-01-22T17:05:15.240942,40,10.0,1.1666,9.75e-06,7.701577663421631,,
2026-01-22T17:05:25.262680,41,10.25,1.0677,1e-05,6.8383588790893555,,
2026-01-22T17:05:25.504610,42,10.5,1.015,9.999036202410324e-06,6.258301258087158,,
2026-01-22T17:05:25.735957,43,10.75,0.9266,9.996145181203616e-06,6.389160633087158,,
2026-01-22T17:05:25.980515,44,11.0,0.9354,9.99132805092358e-06,6.603798866271973,,
2026-01-22T17:05:53.906093,45,11.25,0.9019,9.984586668665641e-06,6.064227104187012,,
2026-01-22T17:05:54.143157,46,11.5,0.7859,9.975923633360985e-06,5.652381420135498,,
2026-01-22T17:05:54.373709,47,11.75,0.875,9.965342284774633e-06,5.5925822257995605,,
2026-01-22T17:05:54.611205,48,12.0,0.8602,9.952846702217886e-06,6.723968029022217,,
2026-01-22T17:06:03.707453,49,12.25,0.6507,9.938441702975689e-06,4.966353893280029,,
2026-01-22T17:06:03.943983,50,12.5,0.5682,9.922132840449459e-06,7.184452056884766,,
2026-01-22T17:06:04.168964,51,12.75,0.8071,9.903926402016153e-06,5.668013095855713,,
2026-01-22T17:06:04.412134,52,13.0,0.8831,9.883829406604363e-06,6.133799076080322,,
2026-01-22T17:06:14.044659,53,13.25,0.5877,9.861849601988384e-06,5.056629657745361,,
2026-01-22T17:06:14.279036,54,13.5,0.6272,9.8379954618013e-06,4.642498016357422,,
2026-01-22T17:06:14.514280,55,13.75,0.6344,9.812276182268236e-06,4.785619258880615,,
2026-01-22T17:06:14.765553,56,14.0,0.6166,9.784701678661045e-06,4.8798909187316895,,
2026-01-22T17:06:23.889470,57,14.25,0.5182,9.755282581475769e-06,4.470165252685547,,
2026-01-22T17:06:24.117678,58,14.5,0.5527,9.72403023233439e-06,4.404750823974609,,
2026-01-22T17:06:24.345219,59,14.75,0.4705,9.690956679612422e-06,4.136001110076904,,
2026-01-22T17:06:24.591448,60,15.0,0.5638,9.656074673794018e-06,4.483181476593018,,
2026-01-22T17:06:33.842021,61,15.25,0.4468,9.619397662556434e-06,3.9280166625976562,,
2026-01-22T17:06:34.076249,62,15.5,0.4238,9.58093978558568e-06,4.097434997558594,,
2026-01-22T17:06:34.308287,63,15.75,0.5253,9.540715869125407e-06,4.825551986694336,,
2026-01-22T17:06:34.561627,64,16.0,0.3869,9.498741420261109e-06,3.850679636001587,,
2026-01-22T17:06:43.853365,65,16.25,0.387,9.45503262094184e-06,3.3965866565704346,,
2026-01-22T17:06:44.087089,66,16.5,0.3574,9.409606321741776e-06,3.4266464710235596,,
2026-01-22T17:06:44.316453,67,16.75,0.4972,9.362480035363987e-06,4.428384780883789,,
2026-01-22T17:06:44.552709,68,17.0,0.246,9.31367192988896e-06,3.410583257675171,,
2026-01-22T17:06:53.810535,69,17.25,0.3889,9.263200821770462e-06,3.652820587158203,,
2026-01-22T17:06:54.037616,70,17.5,0.3035,9.211086168581433e-06,3.325608015060425,,
2026-01-22T17:06:54.259661,71,17.75,0.2468,9.157348061512728e-06,2.879868507385254,,
2026-01-22T17:06:54.498835,72,18.0,0.3284,9.102007217627568e-06,3.7649238109588623,,
2026-01-22T17:07:03.884594,73,18.25,0.2766,9.045084971874738e-06,2.795053720474243,,
2026-01-22T17:07:04.118691,74,18.5,0.2221,8.986603268863536e-06,2.9526493549346924,,
2026-01-22T17:07:04.353548,75,18.75,0.2886,8.926584654403725e-06,3.42120099067688,,
2026-01-22T17:07:04.606414,76,19.0,0.253,8.865052266813686e-06,3.2014200687408447,,
2026-01-22T17:07:13.689698,77,19.25,0.2467,8.802029828000157e-06,2.7364513874053955,,
2026-01-22T17:07:13.921084,78,19.5,0.2785,8.737541634312985e-06,3.104551315307617,,
2026-01-22T17:07:14.146986,79,19.75,0.1727,8.671612547178428e-06,2.223268508911133,,
2026-01-22T17:07:14.378509,80,20.0,0.1605,8.604267983514595e-06,2.6860289573669434,,
2026-01-22T17:07:23.417455,81,20.25,0.1494,8.535533905932739e-06,2.3394315242767334,,
2026-01-22T17:07:23.645782,82,20.5,0.14,8.465436812728181e-06,1.988951325416565,,
2026-01-22T17:07:23.874725,83,20.75,0.2648,8.39400372766471e-06,2.867523431777954,,
2026-01-22T17:07:24.110539,84,21.0,0.1299,8.32126218955641e-06,2.202397108078003,,
2026-01-22T17:07:33.074238,85,21.25,0.1145,8.247240241650918e-06,1.7677359580993652,,
2026-01-22T17:07:33.300256,86,21.5,0.1625,8.171966420818227e-06,2.3382601737976074,,
2026-01-22T17:07:33.534477,87,21.75,0.1605,8.095469746549172e-06,2.15443754196167,,
2026-01-22T17:07:33.771366,88,22.0,0.1156,8.017779709767857e-06,2.4245975017547607,,
2026-01-22T17:07:42.733866,89,22.25,0.1247,7.938926261462366e-06,1.8953659534454346,,
2026-01-22T17:07:42.955062,90,22.5,0.1227,7.858939801138061e-06,4.078559398651123,,
2026-01-22T17:07:43.176920,91,22.75,0.0778,7.777851165098012e-06,1.5863996744155884,,
2026-01-22T17:07:43.420322,92,23.0,0.1246,7.695691614555002e-06,2.043687582015991,,
2026-01-22T17:07:52.457708,93,23.25,0.1013,7.612492823579744e-06,1.7005974054336548,,
2026-01-22T17:07:52.683903,94,23.5,0.0684,7.528286866889924e-06,1.3188807964324951,,
2026-01-22T17:07:52.910774,95,23.75,0.1023,7.443106207484776e-06,1.6709128618240356,,
2026-01-22T17:07:53.148934,96,24.0,0.0864,7.3569836841299905e-06,1.8047847747802734,,
2026-01-22T17:08:02.216977,97,24.25,0.0734,7.269952498697734e-06,1.331418514251709,,
2026-01-22T17:08:02.447609,98,24.5,0.0686,7.18204620336671e-06,1.2808241844177246,,
2026-01-22T17:08:02.671861,99,24.75,0.0779,7.093298687687141e-06,1.5004268884658813,,
2026-01-22T17:08:02.912443,100,25.0,0.0646,7.0037441655157045e-06,1.4861341714859009,,
2026-01-22T17:08:11.909455,101,25.25,0.0621,6.913417161825449e-06,1.183732509613037,,
2026-01-22T17:08:12.144999,102,25.5,0.0619,6.822352499395751e-06,1.184541940689087,,
2026-01-22T17:08:12.370663,103,25.75,0.0505,6.730585285387465e-06,1.0911891460418701,,
2026-01-22T17:08:12.607768,104,26.0,0.0501,6.638150897808469e-06,1.1383590698242188,,
