timestamp,step,epoch,eval_loss,wer,cer,eval_samples_per_second,eval_steps_per_second,eval_runtime
2026-01-22T17:32:52.501130,4,1.0,1.8058726787567139,0.7506361323155216,0.1684967815221507,14.999,1.875,2.1335
2026-01-22T17:33:01.707226,8,2.0,1.7744228839874268,0.7404580152671756,0.16698220371071565,17.174,2.147,1.8633
2026-01-22T17:33:11.254151,12,3.0,1.647190809249878,0.7150127226463104,0.15713744793638773,17.756,2.22,1.8022
2026-01-22T17:33:21.235998,16,4.0,1.5291566848754883,0.6157760814249363,0.13063233623627413,17.582,2.198,1.8201
2026-01-22T17:33:30.183083,20,5.0,1.3597396612167358,0.5368956743002544,0.11056418023475956,17.532,2.192,1.8252
2026-01-22T17:33:39.090208,24,6.0,1.2202510833740234,0.5038167938931297,0.10299129117758425,18.104,2.263,1.7675
2026-01-22T17:33:48.031350,28,7.0,1.0938817262649536,0.4580152671755725,0.09276789095039757,17.827,2.228,1.795
2026-01-22T17:33:57.076288,32,8.0,0.9701380729675293,0.4198473282442748,0.08519500189322227,18.085,2.261,1.7695
2026-01-22T17:34:06.160840,36,9.0,0.85179603099823,0.3638676844783715,0.07572889057175312,17.787,2.223,1.799
2026-01-22T17:34:15.636131,40,10.0,0.742239773273468,0.31806615776081426,0.06626277925028398,17.659,2.207,1.8121
2026-01-22T17:34:24.658469,44,11.0,0.6575186252593994,0.3053435114503817,0.0628549791745551,17.46,2.182,1.8328
2026-01-22T17:34:33.745955,48,12.0,0.5978285670280457,0.2875318066157761,0.06020446800454373,17.919,2.24,1.7858
2026-01-22T17:34:44.153962,52,13.0,0.550895094871521,0.27735368956743,0.0617190458159788,17.781,2.223,1.7996
2026-01-22T17:34:53.377787,56,14.0,0.5183310508728027,0.2697201017811705,0.06020446800454373,17.856,2.232,1.7921
2026-01-22T17:35:02.613374,60,15.0,0.4951043128967285,0.2697201017811705,0.06134040136312003,17.727,2.216,1.8051
2026-01-22T17:35:13.987877,64,16.0,0.4768734872341156,0.26208651399491095,0.06096175691026127,17.757,2.22,1.8021
2026-01-22T17:35:23.598676,68,17.0,0.4717997908592224,0.26717557251908397,0.06474820143884892,17.817,2.227,1.796
2026-01-22T17:35:33.020161,72,18.0,0.4674442410469055,0.2824427480916031,0.06588413479742522,17.786,2.223,1.7992
2026-01-22T17:35:42.032411,76,19.0,0.46466466784477234,0.27735368956743,0.0704278682317304,17.86,2.232,1.7917
2026-01-22T17:35:51.087651,80,20.0,0.4604099988937378,0.26717557251908397,0.06739871260886028,17.299,2.162,1.8498
2026-01-22T17:36:00.189926,84,21.0,0.45813965797424316,0.26717557251908397,0.06323362362741386,17.675,2.209,1.8105
2026-01-22T17:36:07.495132,84,21.0,0.4768734872341156,0.26208651399491095,0.06096175691026127,17.665,2.208,1.8115
