timestamp,step,epoch,eval_loss,wer,cer,eval_samples_per_second,eval_steps_per_second,eval_runtime
2026-01-22T16:15:05.172137,4,1.0,1.657304048538208,1.3043478260869565,0.681837884698743,13.556,1.749,2.2868
2026-01-22T16:15:15.696724,8,2.0,1.6468584537506104,1.3014492753623188,0.683138274815778,13.478,1.739,2.3
2026-01-22T16:15:25.575244,12,3.0,1.6008620262145996,1.2782608695652173,0.6757693974859125,13.595,1.754,2.2802
2026-01-22T16:15:35.420926,16,4.0,1.5556617975234985,1.4,0.6874729085392285,13.631,1.759,2.2743
2026-01-22T16:15:45.247715,20,5.0,1.4368374347686768,0.9710144927536232,0.3736454269614218,13.58,1.752,2.2828
2026-01-22T16:15:54.890797,24,6.0,1.3209869861602783,0.6086956521739131,0.13003901170351106,17.79,2.295,1.7426
2026-01-22T16:16:04.144255,28,7.0,1.2360961437225342,0.6,0.12397052449068054,17.845,2.303,1.7372
2026-01-22T16:16:13.408159,32,8.0,1.1475253105163574,0.5333333333333333,0.11053315994798439,18.118,2.338,1.711
2026-01-22T16:16:22.794717,36,9.0,1.0467805862426758,0.4666666666666667,0.09622886866059818,18.223,2.351,1.7012
2026-01-22T16:16:32.092326,40,10.0,0.9579659104347229,0.4115942028985507,0.08539228435197226,18.337,2.366,1.6905
2026-01-22T16:16:41.270106,44,11.0,0.8731356263160706,0.391304347826087,0.07932379713914174,18.338,2.366,1.6904
2026-01-22T16:16:50.467752,48,12.0,0.7972785830497742,0.36231884057971014,0.07195491980927611,18.184,2.346,1.7048
2026-01-22T16:16:59.798100,52,13.0,0.7307090759277344,0.336231884057971,0.07238838318162115,18.051,2.329,1.7174
2026-01-22T16:17:08.986235,56,14.0,0.6737053394317627,0.2956521739130435,0.06285218899003034,18.373,2.371,1.6873
2026-01-22T16:17:18.196374,60,15.0,0.627022385597229,0.26956521739130435,0.05981794538361508,18.477,2.384,1.6777
2026-01-22T16:17:27.460333,64,16.0,0.5877640247344971,0.2579710144927536,0.05201560468140442,18.343,2.367,1.69
2026-01-22T16:17:36.670361,68,17.0,0.5566654205322266,0.2579710144927536,0.05635023840485479,18.373,2.371,1.6873
2026-01-22T16:17:45.984831,72,18.0,0.5341904163360596,0.2463768115942029,0.05158214130905939,18.397,2.374,1.6851
2026-01-22T16:17:55.259165,76,19.0,0.515658438205719,0.23768115942028986,0.05244906805374946,18.46,2.382,1.6793
2026-01-22T16:18:04.770506,80,20.0,0.5007213950157166,0.22608695652173913,0.05071521456436931,18.425,2.377,1.6825
2026-01-22T16:18:13.997988,84,21.0,0.4885924458503723,0.2318840579710145,0.05114867793671435,18.366,2.37,1.6879
2026-01-22T16:18:23.248767,88,22.0,0.48049139976501465,0.23768115942028986,0.052882531426094496,18.427,2.378,1.6823
2026-01-22T16:18:32.591946,92,23.0,0.4715576469898224,0.23768115942028986,0.054182921543129606,18.402,2.374,1.6846
2026-01-22T16:18:41.888673,96,24.0,0.4649312198162079,0.2289855072463768,0.05244906805374946,18.347,2.367,1.6896
2026-01-22T16:18:51.094834,100,25.0,0.4586220681667328,0.2289855072463768,0.05201560468140442,18.424,2.377,1.6826
2026-01-22T16:18:57.834547,100,25.0,0.5007213950157166,0.22608695652173913,0.05071521456436931,18.124,2.339,1.7105
