timestamp,step,epoch,loss,learning_rate,grad_norm,samples_per_second,steps_per_second
2026-01-22T16:23:53.272005,1,0.25,3.142,0.0,23.22917366027832,,
2026-01-22T16:23:53.541217,2,0.5,2.8259,1.2500000000000002e-07,23.493377685546875,,
2026-01-22T16:23:53.779012,3,0.75,2.235,2.5000000000000004e-07,17.95066261291504,,
2026-01-22T16:23:54.021379,4,1.0,2.479,3.75e-07,21.779916763305664,,
2026-01-22T16:24:03.112074,5,1.25,2.705,5.000000000000001e-07,20.851089477539062,,
2026-01-22T16:24:03.349426,6,1.5,2.3405,6.25e-07,18.72977638244629,,
2026-01-22T16:24:03.592778,7,1.75,2.7013,7.5e-07,19.711061477661133,,
2026-01-22T16:24:03.838820,8,2.0,2.4619,8.75e-07,21.35835075378418,,
2026-01-22T16:24:12.220013,9,2.25,2.9269,1.0000000000000002e-06,20.73594093322754,,
2026-01-22T16:24:12.456803,10,2.5,2.1557,1.125e-06,18.730363845825195,,
2026-01-22T16:24:12.697176,11,2.75,2.6999,1.25e-06,19.610912322998047,,
2026-01-22T16:24:12.958065,12,3.0,2.3536,1.3750000000000002e-06,19.921165466308594,,
2026-01-22T16:24:21.428070,13,3.25,2.5274,1.5e-06,18.14282989501953,,
2026-01-22T16:24:21.657246,14,3.5,2.2421,1.6250000000000001e-06,18.075754165649414,,
2026-01-22T16:24:21.882559,15,3.75,2.7344,1.75e-06,19.69161033630371,,
2026-01-22T16:24:22.117421,16,4.0,2.3337,1.8750000000000003e-06,18.24082374572754,,
2026-01-22T16:24:30.402769,17,4.25,2.7054,2.0000000000000003e-06,19.111141204833984,,
2026-01-22T16:24:30.626523,18,4.5,2.0222,2.125e-06,15.044997215270996,,
2026-01-22T16:24:30.851480,19,4.75,2.4969,2.25e-06,16.74951171875,,
2026-01-22T16:24:31.094314,20,5.0,2.1499,2.375e-06,15.542038917541504,,
2026-01-22T16:24:39.386946,21,5.25,2.3427,2.5e-06,15.0067777633667,,
2026-01-22T16:24:39.617840,22,5.5,1.9707,2.6250000000000003e-06,14.597801208496094,,
2026-01-22T16:24:39.845929,23,5.75,2.3704,2.7500000000000004e-06,14.325407981872559,,
2026-01-22T16:24:40.075996,24,6.0,2.2461,2.875e-06,16.442859649658203,,
2026-01-22T16:24:48.309707,25,6.25,2.1716,3e-06,13.956106185913086,,
2026-01-22T16:24:48.532476,26,6.5,1.9786,3.125e-06,14.058845520019531,,
2026-01-22T16:24:48.765714,27,6.75,2.2525,3.2500000000000002e-06,13.669349670410156,,
2026-01-22T16:24:49.008708,28,7.0,1.8808,3.3750000000000003e-06,13.059764862060547,,
