timestamp,step,epoch,eval_loss,wer,cer,eval_samples_per_second,eval_steps_per_second,eval_runtime
2026-01-22T17:45:49.034520,4,1.0,1.8582781553268433,0.7526881720430108,0.18603411513859275,20.96,2.705,1.479
2026-01-22T17:45:57.466662,8,2.0,1.8326289653778076,0.7526881720430108,0.17697228144989338,20.954,2.704,1.4794
2026-01-22T17:46:06.478081,12,3.0,1.6922097206115723,0.6810035842293907,0.1455223880597015,20.907,2.698,1.4828
2026-01-22T17:46:16.913571,16,4.0,1.5699975490570068,0.6738351254480287,0.13486140724946696,20.904,2.697,1.483
2026-01-22T17:46:25.350907,20,5.0,1.3911062479019165,0.6021505376344086,0.11673773987206823,20.672,2.667,1.4996
2026-01-22T17:46:33.976709,24,6.0,1.2513759136199951,0.5806451612903226,0.11034115138592751,20.11,2.595,1.5415
2026-01-22T17:46:42.460301,28,7.0,1.1275086402893066,0.5376344086021505,0.10181236673773987,20.685,2.669,1.4987
2026-01-22T17:46:52.282967,32,8.0,1.0088448524475098,0.4731182795698925,0.09221748400852879,20.782,2.682,1.4917
2026-01-22T17:47:02.283604,36,9.0,0.8900496959686279,0.43727598566308246,0.08208955223880597,20.771,2.68,1.4924
2026-01-22T17:47:12.304973,40,10.0,0.7760802507400513,0.3906810035842294,0.07462686567164178,20.672,2.667,1.4996
2026-01-22T17:47:20.914823,44,11.0,0.6945384740829468,0.36917562724014336,0.06663113006396588,20.756,2.678,1.4936
2026-01-22T17:47:30.936730,48,12.0,0.6461443901062012,0.35842293906810035,0.06609808102345416,20.627,2.661,1.5029
2026-01-22T17:47:39.903158,52,13.0,0.6150587201118469,0.34408602150537637,0.05970149253731343,21.11,2.724,1.4685
2026-01-22T17:47:49.243013,56,14.0,0.5904711484909058,0.3154121863799283,0.06449893390191898,20.963,2.705,1.4788
2026-01-22T17:47:59.323396,60,15.0,0.5661293268203735,0.2867383512544803,0.05863539445628998,19.936,2.572,1.555
2026-01-22T17:48:09.088297,64,16.0,0.5475833415985107,0.2939068100358423,0.05863539445628998,20.106,2.594,1.5419
2026-01-22T17:48:19.251142,68,17.0,0.5380033254623413,0.2867383512544803,0.05810234541577825,20.853,2.691,1.4866
2026-01-22T17:48:29.212002,72,18.0,0.528936505317688,0.27956989247311825,0.06023454157782516,20.847,2.69,1.487
2026-01-22T17:48:39.092198,76,19.0,0.5211443901062012,0.27956989247311825,0.05970149253731343,20.993,2.709,1.4767
2026-01-22T17:48:49.514314,80,20.0,0.5158568024635315,0.26881720430107525,0.05650319829424307,20.519,2.648,1.5108
2026-01-22T17:48:58.835647,84,21.0,0.5117232799530029,0.27598566308243727,0.05810234541577825,21.023,2.713,1.4746
2026-01-22T17:49:07.481634,88,22.0,0.5083032846450806,0.27598566308243727,0.0570362473347548,21.03,2.714,1.4741
2026-01-22T17:49:17.314551,92,23.0,0.5093177556991577,0.27956989247311825,0.057569296375266525,20.921,2.699,1.4818
2026-01-22T17:49:25.722549,96,24.0,0.5072317123413086,0.26523297491039427,0.05543710021321962,21.035,2.714,1.4737
2026-01-22T17:49:35.797766,100,25.0,0.5030804872512817,0.26523297491039427,0.057569296375266525,20.041,2.586,1.5468
2026-01-22T17:49:44.682335,104,26.0,0.5028291940689087,0.2616487455197133,0.05650319829424307,21.056,2.717,1.4723
2026-01-22T17:49:53.625798,108,27.0,0.5035650730133057,0.2616487455197133,0.05650319829424307,21.311,2.75,1.4547
2026-01-22T17:50:02.110929,112,28.0,0.4972294569015503,0.26523297491039427,0.0570362473347548,21.057,2.717,1.4722
2026-01-22T17:50:12.118090,116,29.0,0.49496978521347046,0.25806451612903225,0.055970149253731345,20.971,2.706,1.4782
2026-01-22T17:50:21.125288,120,30.0,0.49565011262893677,0.26523297491039427,0.057569296375266525,20.744,2.677,1.4944
2026-01-22T17:50:30.116968,124,31.0,0.4964137673377991,0.25448028673835127,0.053304904051172705,20.376,2.629,1.5214
2026-01-22T17:50:41.101605,128,32.0,0.4965008795261383,0.26523297491039427,0.059168443496801705,20.957,2.704,1.4792
2026-01-22T17:50:49.720830,132,33.0,0.4962558150291443,0.26523297491039427,0.059168443496801705,20.757,2.678,1.4935
2026-01-22T17:50:58.245606,136,34.0,0.4964790940284729,0.25448028673835127,0.05543710021321962,21.07,2.719,1.4713
2026-01-22T17:51:08.836646,140,35.0,0.496418297290802,0.25448028673835127,0.05543710021321962,20.924,2.7,1.4816
2026-01-22T17:51:18.295393,144,36.0,0.4957526922225952,0.25089605734767023,0.05543710021321962,21.043,2.715,1.4732
2026-01-22T17:51:27.814235,148,37.0,0.4955665171146393,0.25448028673835127,0.055970149253731345,21.012,2.711,1.4753
2026-01-22T17:51:36.556315,152,38.0,0.49705904722213745,0.25089605734767023,0.054371002132196165,20.883,2.695,1.4845
2026-01-22T17:51:45.571452,156,39.0,0.4973267912864685,0.25448028673835127,0.055970149253731345,20.719,2.673,1.4962
2026-01-22T17:51:56.508711,160,40.0,0.49699461460113525,0.25806451612903225,0.05810234541577825,21.189,2.734,1.463
2026-01-22T17:52:05.956380,164,41.0,0.49769049882888794,0.25089605734767023,0.055970149253731345,19.863,2.563,1.5607
2026-01-22T17:52:13.227246,164,41.0,0.4957526922225952,0.25089605734767023,0.05543710021321962,20.919,2.699,1.4819
